,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2014-07-12,0.3645833333333333,0.21875,0.17708333333333334,0.16666666666666666,0.16666666666666666,0.14583333333333334,0.13541666666666666,0.13541666666666666,0.13541666666666666,0.11458333333333333,0.11458333333333333,0.10416666666666667,0.09375,0.09375,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2014-07-26,0.41237113402061853,0.26804123711340205,0.21649484536082475,0.18556701030927836,0.18556701030927836,0.16494845360824742,0.15463917525773196,0.15463917525773196,0.15463917525773196,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824
2014-08-09,0.41237113402061853,0.27835051546391754,0.21649484536082475,0.18556701030927836,0.18556701030927836,0.16494845360824742,0.15463917525773196,0.15463917525773196,0.15463917525773196,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371
2014-08-23,0.422680412371134,0.29896907216494845,0.24742268041237114,0.21649484536082475,0.21649484536082475,0.1958762886597938,0.18556701030927836,0.18556701030927836,0.17525773195876287,0.15463917525773196,0.14432989690721648,0.13402061855670103,0.1134020618556701,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824
2014-09-06,0.42857142857142855,0.3163265306122449,0.25510204081632654,0.23469387755102042,0.23469387755102042,0.21428571428571427,0.20408163265306123,0.20408163265306123,0.19387755102040816,0.17346938775510204,0.15306122448979592,0.14285714285714285,0.12244897959183673,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
2014-09-20,0.46464646464646464,0.36363636363636365,0.29292929292929293,0.2727272727272727,0.2727272727272727,0.24242424242424243,0.23232323232323232,0.23232323232323232,0.20202020202020202,0.18181818181818182,0.16161616161616163,0.15151515151515152,0.1414141414141414,0.13131313131313133,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707
2014-10-04,0.4489795918367347,0.3469387755102041,0.2755102040816326,0.25510204081632654,0.25510204081632654,0.23469387755102042,0.22448979591836735,0.22448979591836735,0.21428571428571427,0.19387755102040816,0.17346938775510204,0.16326530612244897,0.14285714285714285,0.1326530612244898,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
2014-10-18,0.41237113402061853,0.3402061855670103,0.26804123711340205,0.24742268041237114,0.24742268041237114,0.23711340206185566,0.2268041237113402,0.2268041237113402,0.21649484536082475,0.1958762886597938,0.17525773195876287,0.16494845360824742,0.15463917525773196,0.14432989690721648,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371
2014-11-01,0.4329896907216495,0.36082474226804123,0.27835051546391754,0.23711340206185566,0.23711340206185566,0.2268041237113402,0.21649484536082475,0.21649484536082475,0.20618556701030927,0.18556701030927836,0.16494845360824742,0.15463917525773196,0.14432989690721648,0.14432989690721648,0.12371134020618557,0.12371134020618557,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371
2014-11-15,0.3877551020408163,0.30612244897959184,0.20408163265306123,0.1836734693877551,0.17346938775510204,0.17346938775510204,0.16326530612244897,0.16326530612244897,0.15306122448979592,0.14285714285714285,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.11224489795918367,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.09183673469387756,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.061224489795918366
2014-11-29,0.36082474226804123,0.30927835051546393,0.2268041237113402,0.20618556701030927,0.1958762886597938,0.1958762886597938,0.18556701030927836,0.18556701030927836,0.17525773195876287,0.16494845360824742,0.14432989690721648,0.14432989690721648,0.13402061855670103,0.13402061855670103,0.1134020618556701,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.061855670103092786,0.061855670103092786
2014-12-13,0.3958333333333333,0.34375,0.2604166666666667,0.23958333333333334,0.21875,0.20833333333333334,0.1875,0.1875,0.15625,0.14583333333333334,0.125,0.125,0.11458333333333333,0.11458333333333333,0.09375,0.09375,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.052083333333333336,0.052083333333333336
2014-12-27,0.37894736842105264,0.3157894736842105,0.24210526315789474,0.22105263157894736,0.21052631578947367,0.21052631578947367,0.18947368421052632,0.18947368421052632,0.16842105263157894,0.15789473684210525,0.1368421052631579,0.1368421052631579,0.11578947368421053,0.11578947368421053,0.09473684210526316,0.09473684210526316,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.042105263157894736,0.042105263157894736
2015-01-10,0.375,0.3125,0.25,0.22916666666666666,0.20833333333333334,0.1875,0.16666666666666666,0.16666666666666666,0.14583333333333334,0.13541666666666666,0.125,0.125,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.0625,0.0625,0.0625,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03125,0.03125
2015-01-24,0.38144329896907214,0.30927835051546393,0.24742268041237114,0.23711340206185566,0.2268041237113402,0.20618556701030927,0.18556701030927836,0.17525773195876287,0.15463917525773196,0.14432989690721648,0.13402061855670103,0.12371134020618557,0.10309278350515463,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.061855670103092786,0.061855670103092786,0.061855670103092786,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393
2015-02-07,0.3917525773195876,0.28865979381443296,0.2268041237113402,0.21649484536082475,0.20618556701030927,0.17525773195876287,0.15463917525773196,0.14432989690721648,0.13402061855670103,0.13402061855670103,0.1134020618556701,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.07216494845360824,0.07216494845360824,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393
2015-02-21,0.4,0.3157894736842105,0.25263157894736843,0.24210526315789474,0.23157894736842105,0.2,0.18947368421052632,0.17894736842105263,0.15789473684210525,0.15789473684210525,0.1368421052631579,0.12631578947368421,0.10526315789473684,0.10526315789473684,0.09473684210526316,0.08421052631578947,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054
2015-03-07,0.4444444444444444,0.35353535353535354,0.2828282828282828,0.2828282828282828,0.2828282828282828,0.25252525252525254,0.24242424242424243,0.23232323232323232,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.16161616161616163,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.09090909090909091,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.030303030303030304,0.030303030303030304
2015-03-21,0.40816326530612246,0.3163265306122449,0.2857142857142857,0.2653061224489796,0.2653061224489796,0.23469387755102042,0.22448979591836735,0.21428571428571427,0.19387755102040816,0.19387755102040816,0.17346938775510204,0.15306122448979592,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.11224489795918367,0.10204081632653061,0.10204081632653061,0.09183673469387756,0.09183673469387756,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.04081632653061224,0.04081632653061224
2015-04-04,0.43434343434343436,0.3434343434343434,0.31313131313131315,0.29292929292929293,0.29292929292929293,0.2727272727272727,0.26262626262626265,0.25252525252525254,0.23232323232323232,0.2222222222222222,0.20202020202020202,0.18181818181818182,0.16161616161616163,0.16161616161616163,0.1414141414141414,0.13131313131313133,0.12121212121212122,0.12121212121212122,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041
2015-04-18,0.4166666666666667,0.3229166666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.25,0.23958333333333334,0.21875,0.19791666666666666,0.19791666666666666,0.17708333333333334,0.15625,0.13541666666666666,0.13541666666666666,0.125,0.11458333333333333,0.10416666666666667,0.10416666666666667,0.09375,0.09375,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336
2015-05-02,0.40860215053763443,0.3118279569892473,0.2903225806451613,0.26881720430107525,0.25806451612903225,0.23655913978494625,0.22580645161290322,0.20430107526881722,0.1827956989247312,0.17204301075268819,0.15053763440860216,0.12903225806451613,0.11827956989247312,0.11827956989247312,0.10752688172043011,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.08602150537634409,0.08602150537634409,0.07526881720430108,0.07526881720430108,0.07526881720430108,0.07526881720430108,0.07526881720430108,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046
2015-05-16,0.4105263157894737,0.3157894736842105,0.29473684210526313,0.2736842105263158,0.2631578947368421,0.24210526315789474,0.23157894736842105,0.21052631578947367,0.18947368421052632,0.17894736842105263,0.15789473684210525,0.1368421052631579,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.09473684210526316,0.08421052631578947,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
2015-05-30,0.4148936170212766,0.30851063829787234,0.2978723404255319,0.2765957446808511,0.2553191489361702,0.23404255319148937,0.22340425531914893,0.19148936170212766,0.1702127659574468,0.1595744680851064,0.13829787234042554,0.1276595744680851,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.09574468085106383,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617
2015-06-13,0.4421052631578947,0.3263157894736842,0.3157894736842105,0.29473684210526313,0.28421052631578947,0.2631578947368421,0.25263157894736843,0.22105263157894736,0.2,0.17894736842105263,0.15789473684210525,0.14736842105263157,0.1368421052631579,0.1368421052631579,0.12631578947368421,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.10526315789473684,0.08421052631578947,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054
2015-06-27,0.40425531914893614,0.30851063829787234,0.2978723404255319,0.2765957446808511,0.26595744680851063,0.23404255319148937,0.22340425531914893,0.20212765957446807,0.18085106382978725,0.1702127659574468,0.1595744680851064,0.14893617021276595,0.1276595744680851,0.1276595744680851,0.11702127659574468,0.10638297872340426,0.10638297872340426,0.09574468085106383,0.09574468085106383,0.09574468085106383,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274
2015-07-11,0.42105263157894735,0.29473684210526313,0.29473684210526313,0.2736842105263158,0.2631578947368421,0.24210526315789474,0.23157894736842105,0.2,0.17894736842105263,0.16842105263157894,0.14736842105263157,0.1368421052631579,0.11578947368421053,0.11578947368421053,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.09473684210526316,0.09473684210526316,0.08421052631578947,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
2015-07-25,0.4479166666666667,0.3229166666666667,0.3229166666666667,0.3020833333333333,0.2708333333333333,0.25,0.22916666666666666,0.19791666666666666,0.16666666666666666,0.15625,0.13541666666666666,0.125,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.0625,0.052083333333333336,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03125,0.03125,0.03125,0.03125,0.03125
2015-08-08,0.41237113402061853,0.30927835051546393,0.30927835051546393,0.28865979381443296,0.26804123711340205,0.24742268041237114,0.2268041237113402,0.1958762886597938,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.12371134020618557,0.10309278350515463,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.07216494845360824,0.061855670103092786,0.05154639175257732,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393
2015-08-22,0.4329896907216495,0.32989690721649484,0.32989690721649484,0.30927835051546393,0.29896907216494845,0.27835051546391754,0.25773195876288657,0.2268041237113402,0.1958762886597938,0.18556701030927836,0.15463917525773196,0.14432989690721648,0.12371134020618557,0.12371134020618557,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.09278350515463918,0.08247422680412371,0.07216494845360824,0.07216494845360824,0.061855670103092786,0.061855670103092786,0.061855670103092786,0.061855670103092786,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855
2015-09-05,0.41836734693877553,0.32653061224489793,0.32653061224489793,0.30612244897959184,0.29591836734693877,0.2755102040816326,0.25510204081632654,0.21428571428571427,0.1836734693877551,0.17346938775510204,0.1326530612244898,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.09183673469387756,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.061224489795918366,0.061224489795918366,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224
2015-09-19,0.37,0.29,0.27,0.24,0.23,0.21,0.2,0.17,0.16,0.16,0.13,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.06,0.06,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
2015-10-03,0.43,0.35,0.34,0.3,0.28,0.24,0.23,0.2,0.19,0.18,0.15,0.13,0.12,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03
2015-10-17,0.47,0.39,0.38,0.36,0.32,0.29,0.27,0.25,0.24,0.23,0.2,0.17,0.15,0.12,0.11,0.1,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.03
2015-10-31,0.45454545454545453,0.40404040404040403,0.3838383838383838,0.36363636363636365,0.3333333333333333,0.30303030303030304,0.2828282828282828,0.25252525252525254,0.24242424242424243,0.23232323232323232,0.20202020202020202,0.1717171717171717,0.15151515151515152,0.12121212121212122,0.1111111111111111,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.06060606060606061,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504
2015-11-14,0.4444444444444444,0.3838383838383838,0.36363636363636365,0.3333333333333333,0.29292929292929293,0.26262626262626265,0.24242424242424243,0.20202020202020202,0.1919191919191919,0.18181818181818182,0.15151515151515152,0.12121212121212122,0.1111111111111111,0.10101010101010101,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.08080808080808081,0.08080808080808081,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.06060606060606061,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504,0.050505050505050504
2015-11-28,0.42424242424242425,0.37373737373737376,0.35353535353535354,0.3333333333333333,0.29292929292929293,0.26262626262626265,0.23232323232323232,0.1919191919191919,0.1717171717171717,0.15151515151515152,0.13131313131313133,0.10101010101010101,0.10101010101010101,0.09090909090909091,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.04040404040404041,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
2015-12-12,0.40404040404040403,0.36363636363636365,0.3434343434343434,0.32323232323232326,0.2828282828282828,0.25252525252525254,0.23232323232323232,0.18181818181818182,0.16161616161616163,0.1414141414141414,0.13131313131313133,0.10101010101010101,0.10101010101010101,0.09090909090909091,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.050505050505050504,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
2015-12-26,0.4020618556701031,0.36082474226804123,0.3402061855670103,0.31958762886597936,0.28865979381443296,0.25773195876288657,0.23711340206185566,0.18556701030927836,0.16494845360824742,0.13402061855670103,0.13402061855670103,0.1134020618556701,0.10309278350515463,0.09278350515463918,0.08247422680412371,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.061855670103092786,0.061855670103092786,0.061855670103092786,0.041237113402061855,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393
2016-01-09,0.4387755102040816,0.3979591836734694,0.3673469387755102,0.336734693877551,0.29591836734693877,0.2653061224489796,0.23469387755102042,0.20408163265306123,0.1836734693877551,0.16326530612244897,0.16326530612244897,0.1326530612244898,0.12244897959183673,0.11224489795918367,0.09183673469387756,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.05102040816326531,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224
2016-01-23,0.4489795918367347,0.40816326530612246,0.3673469387755102,0.32653061224489793,0.2857142857142857,0.25510204081632654,0.23469387755102042,0.20408163265306123,0.1836734693877551,0.16326530612244897,0.16326530612244897,0.12244897959183673,0.11224489795918367,0.10204081632653061,0.09183673469387756,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.05102040816326531,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224
2016-02-06,0.40404040404040403,0.35353535353535354,0.31313131313131315,0.26262626262626265,0.23232323232323232,0.21212121212121213,0.1919191919191919,0.16161616161616163,0.1414141414141414,0.12121212121212122,0.12121212121212122,0.10101010101010101,0.09090909090909091,0.09090909090909091,0.08080808080808081,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.04040404040404041,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
2016-02-20,0.3877551020408163,0.35714285714285715,0.3163265306122449,0.2755102040816326,0.24489795918367346,0.23469387755102042,0.21428571428571427,0.1836734693877551,0.16326530612244897,0.14285714285714285,0.14285714285714285,0.11224489795918367,0.10204081632653061,0.10204081632653061,0.08163265306122448,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183
2016-03-05,0.37755102040816324,0.336734693877551,0.29591836734693877,0.25510204081632654,0.21428571428571427,0.20408163265306123,0.1836734693877551,0.17346938775510204,0.15306122448979592,0.1326530612244898,0.12244897959183673,0.10204081632653061,0.09183673469387756,0.09183673469387756,0.07142857142857142,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.030612244897959183,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2016-03-19,0.40816326530612246,0.35714285714285715,0.3469387755102041,0.2857142857142857,0.24489795918367346,0.23469387755102042,0.21428571428571427,0.20408163265306123,0.1836734693877551,0.16326530612244897,0.16326530612244897,0.14285714285714285,0.1326530612244898,0.12244897959183673,0.09183673469387756,0.07142857142857142,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.05102040816326531,0.05102040816326531,0.04081632653061224,0.030612244897959183,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2016-04-02,0.32653061224489793,0.29591836734693877,0.2857142857142857,0.25510204081632654,0.21428571428571427,0.20408163265306123,0.1836734693877551,0.17346938775510204,0.15306122448979592,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.11224489795918367,0.10204081632653061,0.07142857142857142,0.05102040816326531,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.030612244897959183,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306
